formid,TrainingDate,TrainingTitle,Comm_Partner_ID,username
276d7bd2-d17a-4e2b-a6a5-7b4d69266f44,2024-02-02,GAP_&_crop_management,JemK4GFGB45,jam17
f655961e-ed35-49ca-acaa-47b722bc0061,2024-02-02,GAP_&_crop_management,JemOQPMJH18,jam17
b2e0f97e-6518-4622-9254-97edbcf79808,2024-02-02,GAP_&_crop_management,JemNK48TG55,jam17
8ea18dca-9732-4ecc-a20d-b55073891c35,2024-02-02,GAP_&_crop_management,JemZJEMP858,jam17
f5d16ed6-0cad-4521-b155-a42deaf282d6,2024-02-02,GAP_&_crop_management,JemX2DD1V49,jam17
fc9643ce-2337-4b90-a756-a30cd1234d6b,2024-02-02,GAP_&_crop_management,Jem4T1O4S46,jam17
c399059c-4234-4590-9d5e-2bc46b640132,2024-02-02,GAP_&_crop_management,JemR6YRHX24,jam17
443ad083-6e4f-4c0e-921c-969dcfa136c9,2024-02-02,GAP_&_crop_management,JemIC80PK11,jam17
ce3e6d83-f1f5-4b87-9cc9-b7341bc7de5d,2024-02-02,GAP_&_crop_management,Jem4AJEOI10,jam17
bbb7b109-5691-4b75-8b63-ff5f0224bf96,2024-02-02,GAP_&_crop_management,JemDWLBLK56,jam17
55d55a63-ac96-4312-bc64-3e5119977070,2024-02-02,GAP_&_crop_management,JemWAZTFO19,jam17
4168fb63-37d1-4d51-a3e4-7f3515e6f7f8,2024-02-02,GAP_&_crop_management,JemSF7LZP35,jam17
f2c7c102-715f-46a7-b099-918f4d77ec82,2024-02-03,GAP_&_crop_management,ObiX22ROE30,obi14
995dd365-a86a-472a-a1ea-d929543ab845,2024-02-03,GAP_&_crop_management,ObiL52ATM36,obi14
73e7dd5d-6e2c-464c-8e8b-7eb6da3f804b,2024-02-03,GAP_&_crop_management,ObiJS5G5I53,obi14
2fd28c0e-10f9-438a-b5be-042bf035e701,2024-02-03,GAP_&_crop_management,Obi30P22V43,obi14
723cd3e8-f8c2-49bf-89d2-b0a6155fc620,2024-02-03,GAP_&_crop_management,ObiIM22RU04,obi14
46c38495-24cc-473b-a6f7-ea59af0e4694,2024-02-03,GAP_&_crop_management,ObiPNSZYS50,obi14
6a6f6ce3-63ca-4655-8751-b93c430c45cf,2024-02-03,GAP_&_crop_management,ObiN4FJO839,obi14
0ccb51d3-e3e2-4d49-b589-db92ceff464f,2024-02-03,GAP_&_crop_management,ObiTC3V3010,obi14
429811f8-1afd-43fd-aad4-c0e2a1538be3,2024-02-03,GAP_&_crop_management,Obi6L37EC56,obi14
77e13855-284a-49c8-8182-185c59646567,2024-02-03,GAP_&_crop_management,ObiS8HI1F01,obi14
6b140ae8-d2a1-45dd-a2a8-0526006a4baf,2024-02-03,GAP_&_crop_management,ObiT8DJTI35,obi14
52ef8783-d360-40a3-96b7-bbc1418c31d9,2024-02-03,GAP_&_crop_management,Obi3UUOGD05,obi14
d97bde46-ec9f-4110-9568-86b8020f3874,2024-02-03,GAP_&_crop_management,ObiCDZJA925,obi14
3bb757a5-d2fc-4e4f-8dd1-176836bf3873,2024-02-03,GAP_&_crop_management,ObiTZYCHY37,obi14
6529a958-d845-42f3-a11f-b50b67b717b4,2024-02-03,GAP_&_crop_management,ObiJILGSK11,obi14
068af4b3-29a4-4432-ad50-97c34a174016,2024-02-03,GAP_&_crop_management,JabY84CKO43,jab29
00f84f0d-56fa-47ed-ad06-5e07356017cc,2024-02-03,GAP_&_crop_management,JabW6HAV330,jab29
1d5145df-a500-4826-880a-1e86adccf8e7,2024-02-03,GAP_&_crop_management,Mar38H0O230,gee07
40beecd2-426a-47a4-9b4b-b8ef3096cf91,2024-02-03,GAP_&_crop_management,JabVGC0GN50,jab22
0d9f422d-6dad-49e3-86a7-2c0149c24e9d,2024-02-03,GAP_&_crop_management,JabG2W51A54,jab22
2c9d6800-85aa-43cf-9d58-afd21c92c9d3,2024-02-03,GAP_&_crop_management,Jab133N2U01,jab22
d61d8c9a-939d-4136-acdd-b1c26e0ac98c,2024-02-03,GAP_&_crop_management,JabLCB9Z842,jab22
6c038876-c187-477d-bb48-50c4c920125d,2024-02-03,GAP_&_crop_management,Kad2CFY4F35,kds13
b0af2d31-7e95-4ac0-8530-35d1b070c5a6,2024-02-03,GAP_&_crop_management,Jab6931IU03,jab22
2ca22ba2-bba6-4fec-8aba-e5e6704b4720,2024-02-03,GAP_&_crop_management,JabDSV3N900,jab22
0bf1d229-f2fe-4995-82b1-6b1201f33041,2024-02-03,GAP_&_crop_management,Kad9K5FSF11,kds13
c23ca8df-0948-4d44-938f-717cc2ce4a69,2024-02-03,GAP_&_crop_management,Jab7C35SY59,jab22
68ee38ad-d760-4dcc-98d9-d25c901365c0,2024-02-03,GAP_&_crop_management,JabLD3R3L48,jab22
45fcfc72-01f9-42a8-a942-77da1241f594,2024-02-03,GAP_&_crop_management,KadLX14CE05,kds13
8ea990db-181b-4829-8f61-791cf29986ce,2024-02-03,GAP_&_crop_management,Jab3D1RD808,jab22
f9a26e08-cdfe-45e8-8b99-c376ad8d3c08,2024-02-03,GAP_&_crop_management,KadD0L4AV02,kds13
b809d836-43a7-42f0-aef1-7d9a55f27fe7,2024-02-03,GAP_&_crop_management,Jab7GBEUD23,jab22
2fee4d90-21cb-4264-98c0-1804fafde06e,2024-02-03,GAP_&_crop_management,JabIPGPQG13,jab22
05bef14e-d439-4326-9358-62664db0fb57,2024-02-03,GAP_&_crop_management,KadT4GX9900,kds13
efb4c682-9047-4f66-a306-341a0d60eb6c,2024-02-03,GAP_&_crop_management,JabF70QUQ12,jab22
998b15de-45be-4b7e-921b-db2cb667507f,2023-02-03,GAP_&_crop_management,JabUC02Y518,jab22
d2295128-b1f5-4347-b3db-85f1fdf191ef,2024-02-03,GAP_&_crop_management,KadKLGKEC06,kds13
536600c2-814c-47ca-bd60-397354a9bb40,2024-02-03,GAP_&_crop_management,JabXTKNA103,jab22
b9039727-e826-40fa-8e79-10c908161955,2024-02-03,GAP_&_crop_management,Jab0CDVSZ52,jab22
13f50f1d-6411-468f-8694-d7632af35f63,2024-02-03,GAP_&_crop_management,KadVWDW6F03,kds13
ab616be2-9741-4a88-b5b7-27064b400332,2024-02-03,GAP_&_crop_management,Jab5F1U8M04,jab22
db04b024-642e-45c1-96b8-1f5e512b221c,2024-02-03,GAP_&_crop_management,Jab5J0WMF28,jab22
4303e19e-3b83-4472-b211-5d4bc8dc3f49,2024-02-03,GAP_&_crop_management,KadK8WUZW40,kds13
b7d12516-3a16-47f0-bf57-ec7b47e444a6,2024-02-03,GAP_&_crop_management,JabIBCVZJ30,jab22
ac01cc83-e3b1-44ba-b1a5-1d18fdb4a2e4,2024-02-03,GAP_&_crop_management,JabF400FR43,jab22
63c7c158-1d37-4de1-bda2-03099dd1fbb4,2024-02-03,GAP_&_crop_management,KadF3R1BO45,kds13
717fd2da-d958-4b9c-8d6c-efb9e027d3ed,2024-02-03,GAP_&_crop_management,JabXR5SCL13,jab22
19a79e8d-d51b-4826-a09d-2d5eda251e96,2024-02-03,GAP_&_crop_management,JabJC7UHN47,jab22
75bcdec1-5835-4f72-8466-86c19e764df9,2024-02-03,GAP_&_crop_management,KadRB4DOP14,kds13
d3397bbe-1672-4ad0-8553-533d6f6cec9e,2024-02-03,GAP_&_crop_management,Jab0Y0SBR17,jab22
047cb8cc-6989-4302-9e7d-812ffd801faf,2024-02-03,GAP_&_crop_management,KadI0P9MC15,kds13
876fcd32-780e-46d0-b5a9-0720bbd8718c,2024-02-03,GAP_&_crop_management,Jab5QOXWG50,jab22
7b789cb5-d228-49f8-b11c-029d85428e54,2024-02-03,GAP_&_crop_management,JabAYAXT435,jab22
092b4f2a-6fb5-42c8-b9f6-94db62abfcd7,2024-02-03,GAP_&_crop_management,KadTQB2W326,kds13
2a2a5978-b7a3-41ec-a1df-33dbfc0237bd,2024-02-03,GAP_&_crop_management,JabZMNI2S25,jab22
b3be682e-8b02-467e-8fb9-8a1f58e39b1d,2024-02-03,GAP_&_crop_management,JabVS40Q421,jab22
53c8b802-abdb-4f87-b2dc-a098774c2247,2024-02-03,GAP_&_crop_management,KadO79YSU40,kds13
be15b86c-f1ef-4977-970b-fea9a84830c1,2024-02-03,GAP_&_crop_management,JabGJJ6UH16,jab22
e926e425-5c52-412c-adc1-0792a86dcd2c,2024-02-03,GAP_&_crop_management,Jab2CKUDD33,jab22
e5b096a8-870d-4979-8436-f02590a17c32,2024-02-03,GAP_&_crop_management,Jab86RQLH10,jab22
ab30157a-e817-4a6a-9579-a355aa1e399d,2024-02-03,GAP_&_crop_management,KadSCX0BJ44,kds13
3f7cd604-e0d6-46e8-871d-fbb808ddd078,2024-02-03,GAP_&_crop_management,JabLCPGWG29,jab22
375a4ded-e8fa-44ea-ac19-52058065f4a7,2024-02-03,GAP_&_crop_management,KadB1CR3W32,kds13
854f4fc4-e5dc-42a3-8193-400f88985255,2024-02-03,GAP_&_crop_management,JabHKUQKI32,jab22
6700da33-eaf5-423e-836a-364596175b83,2024-02-03,GAP_&_crop_management,KadQLP8YD13,kds13
9272d6c2-61be-4bc8-b58d-69b3a668cf0f,2024-02-03,GAP_&_crop_management,KadMZHKNH22,kds13
540920f5-25e2-4333-970a-e2b662d80968,2024-02-03,GAP_&_crop_management,KadBQ0K8L05,kds13
2a791b29-5129-4a58-aa98-13cafd4ca680,2024-02-03,GAP_&_crop_management,KadCBN4XL51,kds13
d9203c88-0078-42f2-8cda-1d99d5ad7dd6,2024-02-03,GAP_&_crop_management,KadIVXCJH31,kds13
aedfd483-0fd4-4f06-a099-0c4ee0aa6551,2024-02-03,GAP_&_crop_management,KadVQ4GIH48,kds13
d05f8183-f8f4-4216-90d9-a8a131134d42,2024-02-03,GAP_&_crop_management,Kad0CF8PZ07,kds13
12c5f381-f583-4c81-8f32-25ce506ccb54,2024-02-03,GAP_&_crop_management,KadWF5MQ218,kds13
3bf456b6-68c7-4062-ab4b-674cda095b9f,2024-02-03,GAP_&_crop_management,KadDWFZ2H38,kds13
34a6d00d-b396-411c-bfe7-018dfa469329,2024-02-03,GAP_&_crop_management,KadXJ4PPW58,kds13
d5131af0-0197-42cb-a3c8-1ee1146f7eb5,2024-02-03,GAP_&_crop_management,Kad5EN7KF46,kds13
e077000e-da4c-4415-bf48-f843bc5e61dc,2024-02-03,GAP_&_crop_management,KadHPDP8210,kds13
1937b667-3d7f-458c-b0fc-7de8e34830c3,2024-02-03,GAP_&_crop_management,KadY1S67T26,kds13
5bc1678f-0b5a-4aa7-959f-567a7a23bc8b,2024-02-03,GAP_&_crop_management,KadIPU8NK05,kds13
0f9876b4-b87c-43f0-9f5e-c2dd092e37be,2024-02-03,GAP_&_crop_management,JabUQ7C0Z10,jab22
c59067f7-695f-4e7c-b616-5959636d9768,2024-02-03,GAP_&_crop_management,Jab61T71U21,jab22
5d60d94b-d7d8-460a-b460-38af9eec5933,2024-02-03,GAP_&_crop_management,JabSH1EV750,jab22
5195d28f-2875-431f-87ee-1e8391e20824,2024-02-03,GAP_&_crop_management,JabDVW3XA50,jab22
c95286dd-3fda-47c6-be36-12ec113541e2,2024-02-03,GAP_&_crop_management,JabPCP3YN07,jab22
149cff01-edcf-4227-b27f-ddedce93e092,2024-02-03,GAP_&_crop_management,JabW1W6PG49,jab22
8b90423d-ae7d-4916-91bf-76ad12250d46,2024-02-03,GAP_&_crop_management,Jab12IT2T03,jab22
f00e0674-6dea-4738-9ad7-bd833fdd3620,1998-12-30,GAP_&_crop_management,Obi14ZYR615,obi16
0ca8f387-c443-44a0-98fa-df86ec8870bf,2024-02-03,GAP_&_crop_management,JabL9VHYQ48,jab22
3d16c080-1df1-4f1f-ae35-9ff4db51976b,1994-10-02,GAP_&_crop_management,ObiLP62HD12,obi16
04347a7e-08eb-40b8-b7fb-eb11e76280f3,2024-02-03,GAP_&_crop_management,Jab6E9JOR20,jab22
89c26f49-672f-408a-9423-d2b147334832,2024-02-03,GAP_&_crop_management,KadPNKPIE45,kds13
ceaa292a-5b76-4694-82b1-a6b179b3410c,2024-02-03,GAP_&_crop_management,JabDXJKAL47,jab22
027c88b7-b561-48a7-99fb-563ca8b60c50,1992-09-30,GAP_&_crop_management,ObiWNE26I15,obi16
dbb7a21d-0a90-4e9c-bd56-38aa185782f5,2024-02-03,GAP_&_crop_management,Jab8EBV4Q28,jab22
57039a29-31bb-4106-826b-2ef39246e210,2024-02-03,GAP_&_crop_management,KadDS0O9855,kds13
79a52e60-a15d-4eac-b6d9-16f4f11fa2a1,2024-02-03,GAP_&_crop_management,Jab1BD1SZ07,jab22
cd48d818-9e59-4eb3-a4e5-b844c1ea36f5,2024-02-03,GAP_&_crop_management,JabAVXE2P04,jab22
b0a0a648-b7f4-435d-a10d-a582fcf11641,2024-02-03,GAP_&_crop_management,Kad00P1K635,kds13
61f76f79-e718-4f69-9704-2eb8275ed69f,2024-02-03,GAP_&_crop_management,Jab1YGRUK18,jab22
6e1b033c-48c4-4497-a070-4b42371b6383,2024-02-03,GAP_&_crop_management,JabC4C3Z944,jab22
04781b69-9bae-4711-a179-5397369cac12,2024-02-03,GAP_&_crop_management,KadHJ9XIV57,kds13
ff4842c5-2c17-4a5a-8daf-ea5c88748ef7,2024-02-03,GAP_&_crop_management,JabFXVNZS40,jab22
6ce45d5c-ac5c-4ddb-abdd-6085d3499e86,2024-02-03,GAP_&_crop_management,JabK95RNC41,jab22
b8720d4a-4cba-4fb2-bf2f-7241f91a153d,2024-02-03,GAP_&_crop_management,KadGR5OYQ27,kds13
bc690e42-3b79-4355-81d2-82c1a31db64a,2024-02-03,GAP_&_crop_management,JabQM17YA06,jab22
ca67e76a-d048-4445-9626-6255dd1c6528,2024-02-03,GAP_&_crop_management,Kad33KWXG32,kds13
ec9271f4-e610-4158-b3a5-ffb222f63e53,2024-02-03,GAP_&_crop_management,Jab7DEPJH27,jab22
60de95b7-e9ce-4e62-b602-5c9b6b39f7bc,1990-05-26,GAP_&_crop_management,ObiUX4DMM51,obi16
5034cd4d-e2aa-427e-856f-e21b24c234a3,1993-09-24,GAP_&_crop_management,Obi8VO1QE25,obi16
e3fe8536-86f3-4f5f-a161-399ae61a0f76,1992-07-25,GAP_&_crop_management,Obi9G0G4L10,obi16
0380bc57-d6b0-4df8-98a3-30b255b34197,2000-09-30,GAP_&_crop_management,Obi1VKF9G21,obi16
713d9950-8f4d-4e97-88f3-c2ef64bc08e2,1989-08-30,GAP_&_crop_management,ObiZ0YWXF38,obi16
f9321cc7-74c9-4d14-a64a-cc6c69e75e6a,1989-09-29,GAP_&_crop_management,ObiIJN5XL47,obi16
28426a54-824c-4222-8192-e524d21602b2,1990-02-03,GAP_&_crop_management,ObiRAO70I32,obi16
5e7b3e5f-263b-40db-a101-7e0a1b83214d,1992-09-30,GAP_&_crop_management,Obi5YKWDO30,obi16
801b1d13-a97b-4284-98a0-29f83f9f896c,1999-09-30,GAP_&_crop_management,ObiRBS6XX21,obi16
235c44ef-c61c-4dce-bce2-89e955799e08,2024-02-03,GAP_&_crop_management,Kad6V698N57,kds13
39943870-9134-4210-9db1-b482115c4967,1991-09-29,GAP_&_crop_management,Obi5N2MJU32,obi16
ae2fa137-d952-4526-a7a0-1aae3c0a6e5f,1999-02-21,GAP_&_crop_management,ObiZ1GPVN50,obi16
db28de69-6e65-4d65-9edb-8aa3e89fc10d,1993-08-28,GAP_&_crop_management,ObiVZDNJF22,obi16
a48bef65-e2e0-4f9d-8c03-e58a95d4b7f5,1994-04-25,GAP_&_crop_management,Obi4DVBHD15,obi16
f04312ff-6dcb-46a1-8539-1eb40c3857fc,1998-12-25,GAP_&_crop_management,ObiZTPX7F15,obi16
129c69b1-94b8-48d3-a438-0c5c9f5ebb71,2024-02-03,GAP_&_crop_management,JabG4QTSB24,jab22
91fda3ae-8557-4100-8722-af388bcd6b25,2024-02-03,GAP_&_crop_management,JabAKJMUT06,jab22
b5e073b1-ee81-45c3-b52b-db1e7949407b,2024-02-03,GAP_&_crop_management,KadINNNJG09,kds13
9f6bd0f3-dbef-45a2-b4c8-7020a5dd615b,2024-02-03,GAP_&_crop_management,JabE5IRBQ46,jab22
93e926d9-29b8-4c0f-bf0e-976a64abec82,2024-02-03,GAP_&_crop_management,Jab13LTDI32,jab29
be7ee9cb-1895-440b-8c83-343f8d3a5ab4,2024-02-03,GAP_&_crop_management,Jab2QQNN814,jab29
8668dfa2-76f6-4a07-8cc4-21fe0a3e6931,2024-02-03,GAP_&_crop_management,Jab1HSN2002,jab29
2b0b86e3-3b9b-4b2b-bb36-cc83c78ff3d8,2024-02-03,GAP_&_crop_management,JabCL071V03,jab29
acd81c20-e9f1-420f-8468-1a5d5b9f964b,2024-02-03,GAP_&_crop_management,JabO07HJN57,jab22
bf5cfb9b-9f73-4429-9e18-4202ea2bbe61,2024-02-03,GAP_&_crop_management,JabU8SZU918,jab29
5284b878-c7e6-4785-89bd-b27fd32dd687,2024-02-03,GAP_&_crop_management,JabQZB8DB22,jab29
bf6f8d63-cc4f-4e19-a702-67b3602c109a,2024-02-03,GAP_&_crop_management,JabXASXZV01,jab22
5be899db-259b-4393-b08e-942102d32ae5,2024-02-03,GAP_&_crop_management,Kad7GQWAV36,kds13
6e82acfc-8ef7-4c65-af95-08d3cf2dfa61,2024-02-03,GAP_&_crop_management,JabYOHVYG02,jab22
2b1d7db4-edfa-46d8-b69e-5734d69fa22b,2024-02-03,GAP_&_crop_management,ObiJ2Q8U631,obi18
21859f79-314b-4ae8-83f6-eb252581ca84,2024-02-03,GAP_&_crop_management,ObiAVQKJM04,obi18
5029e24b-3caf-47bd-9425-3b3f5bcc7570,2024-02-03,GAP_&_crop_management,Jab3SZ3WW04,jab29
94731449-9ba8-4bec-8224-dc1440641685,2024-02-03,GAP_&_crop_management,KadPSODWZ37,kds13
0c063b9a-f1ae-409f-aa6f-d1872cb1f675,2024-02-03,GAP_&_crop_management,JabURVPOF20,jab29
f32521d5-d20c-444c-9204-43c6b136494f,2024-02-03,GAP_&_crop_management,JabC34U1A33,jab29
8b158a1a-2df1-4b3c-806d-defc5037797e,2024-02-03,GAP_&_crop_management,JabP9NQHA05,jab29
da4470c3-7692-4ea0-a2be-e6d92221b2b3,2024-02-03,GAP_&_crop_management,JabJCW49T30,jab22
4ffac7dd-771e-486b-b155-161f4ad5b383,2024-02-03,GAP_&_crop_management,Jab6ETTV821,jab22
6cf27fa4-880f-434b-b1b6-508421bea9b1,2024-02-03,GAP_&_crop_management,JabVKE0EQ10,jab22
9c79e1cc-a451-495b-b0dc-3ea6a04ce493,2024-02-03,GAP_&_crop_management,JabZZ2QJH00,jab29
a540d0ec-ba32-4307-b812-610584cde59f,2024-02-03,GAP_&_crop_management,JabYMIXK353,jab29
7fee168e-981a-483c-b8ae-ccb8734eccca,2024-02-03,GAP_&_crop_management,JabTAXQVI26,jab29
045707fa-0325-4076-bef0-e86f58e95318,2024-02-03,GAP_&_crop_management,JabED5VK934,jab29
c39997d9-57f7-45af-beeb-705bd440dae5,2024-02-03,GAP_&_crop_management,JabHOGZK124,jab29
d5b8e7b0-5fd5-4bd0-9453-b0219baab742,2024-02-03,GAP_&_crop_management,Jab4D68UQ34,jab29
c1ab9cd7-6da9-4b84-8c0a-135b5fa93c7f,2024-02-03,GAP_&_crop_management,Jab8AD73854,jab29
f13db2d8-a669-4ba4-a559-f7e071d75b59,2024-02-03,GAP_&_crop_management,JabY781LX46,jab29
a5403069-d5a6-44cd-a355-e0a6d483920b,2024-02-03,GAP_&_crop_management,JabGV4JD409,jab29
7de7e372-a17a-415e-8544-f95330a024fc,2024-02-03,GAP_&_crop_management,JabUYX30L21,jab29
c9fd7d8f-2348-4cfb-87f0-ff0c9cdcec6b,2024-02-03,GAP_&_crop_management,Jab5NWO4F19,jab29
f9ad8181-80ee-4bad-b098-48f6fd8cb2e5,2024-02-03,GAP_&_crop_management,JabU97WJX20,jab29
7f2c3945-2669-4493-b99c-288c89f9c833,2024-02-03,GAP_&_crop_management,Jab2ZH9L702,jab29
a3d13e28-fac2-4b78-ad90-8c184de7885b,2024-02-03,GAP_&_crop_management,JabCV4QB751,jab29
a8d49e7a-47b7-47c1-8fb7-7c7131e09304,2024-02-03,GAP_&_crop_management,JabDVFXTL33,jab29
11d8b67a-67f9-446c-a3f0-2f8a943a67ae,2024-02-03,GAP_&_crop_management,JabJB0PKN34,jab22
4cb74e90-978a-47f3-a9cb-620b15681a85,2024-02-03,GAP_&_crop_management,JabHPDJ7B56,jab29
36150ee7-d003-443b-9d64-41c0fda1b520,2024-02-03,GAP_&_crop_management,JabENFTHD00,jab22
09e96323-2f09-4fa2-8dbe-4abad6ada7ed,2024-02-03,GAP_&_crop_management,JabQLPT3L58,jab29
b79f8e09-eb20-49b4-b7e2-3e5a2aecb006,2024-02-03,GAP_&_crop_management,JabY0SE8J53,jab22
a5be5e96-28fc-41d0-9eec-9d870a573aec,2024-02-03,GAP_&_crop_management,JabFB4SFR47,jab22
7f48f4fd-10ba-4f1e-849e-33acef9c009c,2024-02-03,GAP_&_crop_management,Jab8237WD19,jab29
17f6936e-1925-4151-ab43-7260e7bc2aeb,2024-02-03,GAP_&_crop_management,JabQ0BDJM18,jab29
230db298-d861-409e-a2fb-2cb90f8c5167,2024-02-03,GAP_&_crop_management,JabX7MG0S33,jab22
61af62e1-6699-488d-9db0-4874d81bcfca,2024-02-03,GAP_&_crop_management,Jab979B4448,jab29
9fadf914-86ff-4fee-8735-0e2fafe3a7d3,2024-02-03,GAP_&_crop_management,JabUXTAK521,jab29
a710aeb9-5e2a-4f62-ade3-99f6757f4773,2024-02-03,GAP_&_crop_management,JabXWUP7103,jab29
2ddcee4b-23cc-4095-bbd6-6921fdcb5c67,2024-02-03,GAP_&_crop_management,Jab3CCI6510,jab29
18d8e218-80c8-4b8f-8654-d351f7fabaaa,2024-02-03,GAP_&_crop_management,Jab14X2FM05,jab22
c797ea2c-7c4d-44be-8cfa-bdf042517862,2024-02-03,GAP_&_crop_management,JabHC1I9S30,jab29
a3b546ca-d93e-46a8-bb3e-75aa6fedf25c,2024-02-03,GAP_&_crop_management,JabCO52DC12,jab22
878189e4-2121-4748-bbe6-e23af5bcb181,2024-02-03,GAP_&_crop_management,JabM03VM859,jab29
c0c0ec41-4d6c-46d5-a372-535fd1fd17eb,2024-02-03,GAP_&_crop_management,JabI9YG5925,jab22
17c62940-8bc4-4e26-a640-53a78372b5a9,2024-02-03,GAP_&_crop_management,JabNJ31I010,jab22
406d04df-314a-4a20-843a-9274869f3674,2024-02-03,GAP_&_crop_management,JabK6U7MP26,jab22
216bdd82-6fb5-4bc9-973f-af23c5369ef3,2024-02-03,GAP_&_crop_management,JabT69ATI21,jab29
906442d1-9a43-4781-affe-a2e99afc22e1,2024-02-03,GAP_&_crop_management,Jab55KYZH17,jab22
bc865dfd-f798-4e18-b614-5a0b48d157ff,2024-02-03,GAP_&_crop_management,Jab13WG5B51,jab22
e8571734-95a3-4ab7-ad87-26c95819ba36,2024-02-03,GAP_&_crop_management,JabO6J4K122,jab22
d17d0639-139b-4658-8a22-526fa7b63f7c,2024-02-03,GAP_&_crop_management,JabFJSZJ653,jab22
1b39e3d6-e46b-49a2-9dc9-2c1e2006e6eb,2024-02-03,GAP_&_crop_management,Jab2M1PEN18,jab22
71841ed2-c955-4f73-8433-17181e9ee2a7,2024-02-03,GAP_&_crop_management,Jab2RR32L02,jab22
f43a53c2-53a2-4a47-9c2f-6b0a9bf57bee,2024-02-03,GAP_&_crop_management,JabT6LIV649,jab22
12133031-8301-4fa4-aa98-0b2fc86e8550,2024-02-03,GAP_&_crop_management,JabZUNDPA27,jab22
543414da-ed85-4064-9588-44e774c0e1ae,2024-02-03,GAP_&_crop_management,JabFCAW9K16,jab22
2cfca14d-5f25-4531-a869-95069d55bff5,2024-02-03,GAP_&_crop_management,JabQ8ADP641,jab22
0c75c1c2-dc4d-40c6-83d5-be8220af4669,2024-02-03,GAP_&_crop_management,JabMS636M41,jab22
8cdbaaf5-2ccb-4291-b1d2-298149c30cf8,2024-02-03,GAP_&_crop_management,JabRJ477C41,jab22
170c65ad-a35a-4cd2-b8a6-94a7a208e0f5,2024-02-03,GAP_&_crop_management,JabAHYSLB57,jab22
808211dd-6740-4a30-a2bb-8b33ddaaf2e7,2024-02-03,GAP_&_crop_management,JabVGDMP925,jab22
a6ff2cb9-4346-40f8-af37-6bbf2176c577,2024-02-03,GAP_&_crop_management,JabXYQKW013,jab22
eec2d17e-2450-4eea-969a-7bc9e586945f,2024-02-03,GAP_&_crop_management,JabS0LPZT07,jab22
24b90882-83b1-4f5d-b2e7-5cb65703ab2d,2024-02-03,GAP_&_crop_management,JabXSXU3K56,jab22
46541540-df57-4ea6-859f-b6abc73b50ae,2024-02-03,GAP_&_crop_management,JabB6G8RT49,jab22
c2684cfb-cd7d-4eb1-86e0-852697c1029b,2024-02-03,GAP_&_crop_management,JabAGD69824,jab22
2d2c94ad-97a5-41e6-8c5d-1e430a28ddf2,2024-02-03,GAP_&_crop_management,JabRIP0ER14,jab22
53dfeeae-a895-48d6-ba36-3a0a529ab495,2024-02-03,GAP_&_crop_management,Jab6QRTV414,jab29
962e9898-1041-479b-aa91-e743f94770a0,2024-02-03,GAP_&_crop_management,JabW9ONCO27,jab29
2eb0461b-af26-4123-9f85-80b6f0d545fa,2024-02-03,GAP_&_crop_management,Jab38FCII52,jab29
46ca71e6-8263-440c-971b-2e75650412f0,2024-02-03,GAP_&_crop_management,LafSGVJVR33,laf02
ab6361a2-c37d-467a-a6d6-27bff1adf49e,2024-02-03,GAP_&_crop_management,LafCKD6O849,laf02
d7044a0e-2b51-4a43-82ae-609080c2cca8,2024-02-03,GAP_&_crop_management,LafQCY96X41,laf02
5dec14ab-efde-487f-a18a-53ef487e9eba,2024-02-03,GAP_&_crop_management,LafM59A0X46,laf02
0d3197ed-d30d-405b-8998-ab141fb634a3,2024-02-03,GAP_&_crop_management,Laf8CB6TV46,laf02
a2578dfc-f76b-41a6-a6ad-eca6d8593533,2024-02-03,GAP_&_crop_management,Laf99U87815,laf02
2fb0cbb0-b807-45d3-ac8c-2dc50be5ab02,2024-02-03,GAP_&_crop_management,LafMY5LYI01,laf02
939ae454-5f85-4a8d-b8ec-10e7fc4c88b5,2024-02-03,GAP_&_crop_management,Laf26TXBQ02,laf02
8e45f0a2-1e39-4787-b75e-4091f9c466f6,2024-02-03,GAP_&_crop_management,LafE0JN9Y26,laf02
aabbc74b-fd59-4872-9f44-4ab82234665b,2024-02-03,GAP_&_crop_management,Laf12YQIP30,laf02
42b3eac5-1c47-44a6-8979-342dfd5ded80,2024-02-03,GAP_&_crop_management,LafTAWP5416,laf02
eea8eebf-1938-4ed3-9619-6e249a57c9d0,2024-02-03,GAP_&_crop_management,LafVMU31J20,laf02
c75b77b2-bb68-4592-9ea0-e9ffc7381a2c,2024-02-03,GAP_&_crop_management,Laf4VBIER56,laf02
aebba92f-ed42-4202-a8d4-51b5dc3ee1b4,2024-02-03,GAP_&_crop_management,Laf4TJFEC56,laf02
84b7ef25-dffc-47f9-9223-af7d25ea2285,2024-02-03,GAP_&_crop_management,LafZEEAM801,laf02
e7d8c55f-b97c-4ca7-8011-5018edf9fa14,2024-02-03,GAP_&_crop_management,Laf57N05B30,laf02
728d161e-b6ac-415f-8908-6321bebf5f35,2024-02-03,GAP_&_crop_management,LafFMIN3V46,laf02
2dc5c95e-dfa8-4c5d-856c-88544d6e73fe,2024-02-03,GAP_&_crop_management,Laf9J40OJ12,laf02
da952e5d-7acf-4905-b8b0-f229086b5f0c,2024-02-03,GAP_&_crop_management,LafQR99GQ05,laf02
5d412b3c-a6bb-46a9-9dea-4dee69d99473,2024-02-03,GAP_&_crop_management,Laf0D9JIT17,laf02
